Datetime,Tweet Id,text,usernames,Stomach,Place,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
2022-05-31 06:58:35 + 00:00,1.53E+18,"@MiaoYeM Xi Jinping is a fool of all time! The real purpose of closing down cities and communities under the pretext of preventing and fighting the epidemic is to tame the common people, indoctrinate the idea of slavery, and implement high-pressure rule by foolish people! The closure of cities and neighborhoods caused serious secondary disasters far higher than the epidemic itself! Xi Jinping is dumbfounded, supports Putin in starting a war, stands on the wrong side, and seriously misjudges the situation! Xi Jinping is a reappearance of Qin II! Xi Jinping is the root cause of the suffering of the Chinese people! Call on Xi Jinping to step down and apologize for his crimes!",Jiumost,,,miaoyem xi jinping fool time ! real purpose closing city community pretext preventing fighting epidemic tame common people indoctrinate idea slavery implement high pressure rule foolish people ! closure city neighborhood caused secondary disaster far higher epidemic itself ! xi jinping dumbfounded support putin starting war stand wrong seriously misjudges situation ! xi jinping reappearance qin ii ! xi jinping root cause suffering chinese people ! xi jinping step apologize crime !,sadness,0.927227437,annoyance,0.021712203,neutral,0.01524231
2022-05-31 06:38:00 + 00:00,1.53E+18,@epmosaics @MiaoYeM what's the good logic? Is fighting the epidemic so that people can live a normal life? Or is the city closed down at every turn so that no one dies from the epidemic?,ghjcat1,,,epmosaics miaoyem s good logic fighting epidemic people live normal life city closed turn dy epidemic,approval,0.850694299,neutral,0.074969552,admiration,0.054316152
2022-05-31 06:22:10 + 00:00,1.53E+18,"@ninamokujin 😓 I didn't say the closure of the city was related to the epidemic. The Shanghai blockade has made most people realize that “Omicron is not as harmful as the closure of the city.” However, positive tests are always reactive. Are many self-tested antigens just a blessing? Although the sensitivity is not as high as nucleic acid, it also has 50% accuracy. If you test positive a few more times, many people will still choose to report it rather than conceal it themselves, and the pandemic will definitely be detected.",NiceFwu,,,ninamokujin 😓 t closure city related epidemic shanghai blockade people realize “ omicron harmful closure city ” positive test reactive self tested antigen blessing sensitivity high nucleic acid 50 accuracy test positive time people choose report conceal pandemic definitely detected,neutral,0.996422827,approval,0.000999072,realization,0.00074148
2022-05-31 06:18:24 + 00:00,1.53E+18,"@niceFwu is still discussing the epidemic. It seems that it's still not clear. The entire lockdown has nothing to do with the epidemic. I'm not going to see what meetings will be held in the second half of this year. Therefore, people in Shanghai want to learn about Beijing people, and ask questions in key places. I want to tell you that Omicron is the best vaccine. Can you believe it? The whole of China has been swayed by the virus, and people are still counting money when they die. Follow me to learn the truth about the closure of the city",Forestlawtk,,,nicefwu discussing epidemic s clear entire lockdown epidemic m going meeting held second half year people shanghai want learn beijing people ask question key place want tell omicron best vaccine believe china swayed virus people counting money die follow learn truth closure city,admiration,0.558894336,approval,0.413303614,neutral,0.015484124
2022-05-31 06:04:04 + 00:00,1.53E+18,"A series full of support, keeping distance and nothing out during the epidemic, Pangu Times News, the epidemic closed down https://t.co/X4nHOukBBz",Rybqjmahzungkgj,,,series support keeping distance epidemic pangu time news epidemic closed http t x4nhoukbbz,approval,0.994345725,realization,0.001965352,neutral,0.001494458
2022-05-31 05:59:57 + 00:00,1.53E+18,"@jajia The epidemic isn't over yet, Shanghai has suffered heavy losses, so it's a wise decision not to dance at the grave. But let the grassroots neighborhood committee take responsibility for the closure of the city, let “personally” and exterminate Shitai's face anywhere",CasaDepezVolado,,,jajia epidemic isn t shanghai suffered heavy loss s wise decision dance grave let grassroots neighborhood committee responsibility closure city let “ personally ” exterminate shitai s face,approval,0.982643545,realization,0.00450546,neutral,0.003958709
2022-05-31 05:35:45 + 00:00,1.53E+18,"The outbreak in North Korea was unblocked in 10 days! The Korean media were surprised to reveal the inside story: 54 households were so hungry that they were drowsy https://t.co/6SGi6rpkxq Kim Jong-un, the supreme leader of North Korea, also quickly announced the lifting of the blockade, leaving people unsure. Korean media recently revealed that after the closure of the city in North Korea, patients were unable to buy medicine and many families were cut off from food one after another, leading to a situation where 54 households were hungry. As a result, Kim Jong-un had no choice but to quickly announce the lifting of the blockade.",McTalkpe,,,outbreak north korea unblocked 10 day ! korean medium surprised reveal inside story 54 household hungry drowsy http t 6sgi6rpkxq kim jong supreme leader north korea quickly announced lifting blockade leaving people unsure korean medium recently revealed closure city north korea patient unable buy medicine family cut food leading situation 54 household hungry result kim jong choice quickly announce lifting blockade,surprise,0.602413058,realization,0.361733198,neutral,0.014121111
2022-05-31 05:20:55 + 00:00,1.53E+18,"At the beginning of today's press conference, it was emphasized that “Shanghai has never announced the closure of the city,” and that last night's interim notice also required the media to stick to the statement of “static global management.” At the beginning of the epidemic, people all over the country cracked down on Shanghainese people as “sophisticated egoists.” Do you know who they are now? Yes, the numbers of these people you sent with a desire to take their seats have dropped, and it seems that some people's heads have come back to the top of their 20's... It's really not a good thing to do.",Kasuya101,,,beginning today s press conference emphasized “ shanghai announced closure city ” night s interim notice required medium stick statement “ static global management ” beginning epidemic people country cracked shanghainese people “ sophisticated egoist ” know yes number people sent desire seat dropped people s head come 20 s s good thing,admiration,0.648977757,approval,0.202819869,neutral,0.130689606
2022-05-31 04:43:46 + 00:00,1.53E+18,"It's been three years, and the prevention and control of the epidemic in China is still at the stage of nucleic acid for all people and the simple and crude closure of neighborhoods. Have you ever thought about whether the 3 billion vaccine doses were in vain? How many trillion dollars of health insurance funds have gone where? The reason why this nation continues to suffer disasters is not without reason. [Digest]",LetusPrayToGod,,,s year prevention control epidemic china stage nucleic acid people simple crude closure neighborhood thought 3 billion vaccine dos vain trillion dollar health insurance fund gone reason nation continues suffer disaster reason digest,sadness,0.921426892,disappointment,0.065184347,neutral,0.0042904
2022-05-31 03:52:26 + 00:00,1.53E+18,"@VOAChinese Are you doing your best to render North Korea cover up the data to show that the epidemic is serious? Is it necessary to find a basis for the Communist Party's closure of the city? There are more than 1 million deaths in the US. The data is for you. Have you been held to account? If North Korea reports 10 times 100 times more deaths, what will you do next? Will you help them trace the origin of the virus or provide them with medical supplies? If not, then what is your own “motivation”?",change2change3,,,voachinese best render north korea cover data epidemic necessary basis communist party s closure city 1 million death data held account north korea report 10 time 100 time death help trace origin virus provide medical supply “ motivation ”,approval,0.9920035,admiration,0.003575186,neutral,0.002133609
2022-05-31 03:42:59 + 00:00,1.53E+18,"Ruili, a small border town on the Yunnan border in China, has now finally regained its vitality little by little after experiencing nine closures due to the epidemic. However, the impact that the closure of the city, which lasted 160 days before and after, had on the city is probably difficult to fully recover in a short period of time. 
According to some data, in April 2021, the number of people tested for nucleic acid in Ruili city was 380,000. By April 2022, this number was only 190,000 left, which is half less than a year ago.",peterzhou8964,,,ruili small border town yunnan border china finally regained vitality little little experiencing closure epidemic impact closure city lasted 160 day city probably difficult fully recover short period time according data april 2021 number people tested nucleic acid ruili city 380 000 april 2022 number 190 000 left half year ago,realization,0.627833128,approval,0.355147839,neutral,0.006465
2022-05-31 03:13:13 + 00:00,1.53E+18,"Has Shanghai finally been unblocked? For example, people from all regions of
 Shanghai have been closed down for two months due to the epidemic. Recently, some districts, such as Fengxian District, are rumored to have been completely unblocked. Starting June 1, various department stores in Shanghai will also reopen. What is the real situation? Let's listen to what the residents of each district say. 
Learn more: https://t.co/G8Ez7PtdPy https://t.co/L4dQccHuX7",HerowELiam,,,shanghai finally unblocked example people region of shanghai closed month epidemic recently district fengxian district rumored completely unblocked starting june 1 department store shanghai reopen real situation let s listen resident district learn http t g8ez7ptdpy http t l4dqcchux7,approval,0.978105903,realization,0.014471558,neutral,0.0047911
