Datetime,Tweet Id,text,usernames,Coordinates,Place
2020-04-07 08:01:38 + 00:00,1247434345528229889,"Netizens are beginning to promote the efficiency of authoritarian governments in epidemic prevention. The closure of cities, road closures and mandatory quarantine are the most effective measures to prevent the spread of the disease. For the benefit of the majority, the interests of a small number of people can be sacrificed. To keep the country's 1.4 billion people alive, 10 million people could die in Wuhan. That sounds reasonable. It is even rumored that when the Wuhan epidemic was at its worst, medical resources were seriously lacking. In order to take into account the overall situation, even critically ill patients who had not yet lost their breath were thrown into the incinerator... https://t.co/mqq0l1XjJH",FGLJM1,,
2020-04-07 07:51:34 + 00:00,1247431809962373120,"The city of Wuhan was closed down at the end of January, and the epidemic was basically contained in early March. At the beginning of April, you had an outbreak, so we are hiding it? Anyone with a bit of a brain knows what's going on. You can dislike China, but this kind of shameless smear really makes people feel low end. The US said the most at the beginning of the epidemic. They wanted to get the manufacturing industry back. They went back to 300,000 confirmed cases. Cow dung on the streets of India was also too embarrassed to depend on us? 🙌 Have you forgotten all about 1962?",LuoxiaOwen3,,
2020-04-07 07:51:06 + 00:00,1247431695084572673,"With fewer new confirmed cases in Europe and the US these days, market concerns have been alleviated, the stock market has risen sharply, and there is a strong feeling that the epidemic has been brought under control. Uh, as soon as the city is closed down, the number of confirmed cases will decrease, but once it is liberalized, Europe and the US will not have the CCP's concealment environment. Any rebound in the stock market is an opportunity to go short!",Rumoreconomy,,
2020-04-07 07:38:14 + 00:00,1247428454540292099,"More than half of China's 460,000 companies went out of business in the first quarter for more than 3 years. According to information
 from Hong Kong (topic), due to the spread of the COVID-19 epidemic and policies to prevent and control the spread of the virus, such as the “lockdown”, more than 460,000 companies in China stopped operating in the first quarter. More than half of the companies operated
 https://t.co/LfrkwFVACq",Yaoziwang,,
2020-04-07 07:38:11 + 00:00,1247428442154557441,"French media: The Wan Family Feast praising Xi Jinping is the culprit behind the spread of the virus around the world
 MM Author: Yang Mei On Monday, major French media paid widespread attention to the mask topic, which became the focus of the COVID-19 pandemic. Only after 21 days of city closure did the French government and medical experts begin to change positions such as
 https://t.co/g8nHI5XzSK",Yaoziwang,,
2020-04-07 07:38:02 + 00:00,12474284059363636368,"The CCP's handling of domestic epidemics is unprofessional and transparent. The epidemic will be repeated, small-scale outbreaks will become the norm. The closure of the city of Wuhan destroyed Wuhan, and it is still an affected area that cannot be unblocked; it is too expensive for other places to follow suit. Resumption of work and school will become a problem. Shortage of orders will lead to unemployment, a ban on food imports will lead to food shortages, and there will be more and more loss of confidence and dissatisfaction with the CCP's administration. Meanwhile, Xi Communist Party's mistakes and various omissions in handling the epidemic will become more and more obvious.",no_where77,,
2020-04-07 07:32:32 + 00:00,1247427022277804032,"@splatnz @Yaofanqiang1 @3Mo6fHLcRcvFZDh @ICare24653027 @HuXijin_GT suggests you take a good look at the epidemic development timeline given by the Chinese government. Genetic sequencing of the virus was carried out from late December last year to mid-January this year. Until then, no one knew what kind of virus it was. After the virus was identified, the closure of the city of Wuhan began on January 24. I would like to ask, what were you doing during the closure of Wuhan? From January 24 to mid-March, all countries complained that China's closure of the city had no human rights, and that the best time to prevent the epidemic was wasted",totoro26162360,,
2020-04-07 07:26:51 + 00:00,1247425589847289856,"Since the closure of Wuhan in Hubei after the outbreak of the coronavirus disease in 2019, the blockade will be lifted in the early hours of Wednesday morning (8th). Local people will be able to travel to and from Wuhan by train, high-speed rail, and air. https://t.co/SbLo7d5jJD https://t.co/rkpkfmCCfa",Nanyangpress,,
2020-04-07 07:25:49 + 00:00,1247425331474001920,"Too fast to reach the streets” COVID-19 has ravaged Europe, but many countries have seen signs of the epidemic easing and are considering easing current lockdowns or quarantine measures. Among them, Austrian Prime Minister Kurtz announced a “recovery plan” on Monday, simulating the opening of some stores next week after the Easter holidays, for the first European country to propose lifting the blockade.",AntKuga,,
2020-04-07 07:09:38 + 00:00,1247421257362149376,"Zhuanpu Science and Technology Park: ** [Take a look at the simulated closure of the city with Shuangbei!] **

 #數據模擬 #防疫封鎖策略

 😷 The development of the epidemic has become more severe, and countries around the world have begun to impose city closures. If a community infection occurs in Shuangbei, where the risk of simulated infection is highest, a blockade strategy must be adopted. How can the blockade have the best epidemic prevention effect... https://t.co/j6xVGBW48s",SusanTma,,
2020/4-07 06:45:18 + 00:00,1247415135246811137,"@Tudou522525 has nothing to do with the Chinese humanist tradition. It's a crime; it's a crime for the prime minister to send money to the unemployed; the Australian epidemic has been controlled well enough. Up to now, there have been more than 5,000 deaths, with more than 40 deaths. Prime Minister Morrison has also been scolded by the Chinese for not being able to wear masks; it's a crime for the prime minister to send money to the unemployed, because many Chinese don't think it's fair either; they still have to go to work and get more money",Guntreezw,,
2020/4-07 06:42:53 + 00:00,1247414526800048128,"@blackswan581 @Alilyp @WeThaKKK @BBCBreaking There are two sides to the matter. The decisive closure of cities and roads has sacrificed our economy and our Spring Festival parties and happiness, but he did control the epidemic and protect our lives. There may be a better way, but judging from the current global approach, the core still lies in isolating transmission, wearing a mask to protect oneself, social distance, and banning gatherings. This is also exactly the same method as the rest of our provinces",Wujianhui9,,
2020-04-07 06:20:23 + 00:00,1247408865567621122,"Wuhan, which has been closed down for more than 2 months, has yet to lift the blockade. The epidemic has already caused a large number of people to be infected and killed, and many families have even been destroyed. Today, this act of drama is still being played. On the 5th, it was further reported that someone in a high-rise house in Donghu, Wuhan set fire and then jumped from the building. After landing, no one was found dead for 3 hours. https://t.co/txPm62YORG",WuWu19521996,,
2020-04-07 06:11:11 + 00:00,1247406547321229312,"The same phenomenon as the closure of the city of Wuhan, people began to “escape from Tokyo” and fled Tokyo before the closure of Tokyo! 
So the Tokyo epidemic will soon spread all over Japan...",dharmasena 2020,,
2020-04-07 05:58:59 + 00:00,1247403476281221120,"With the spread of the CCP virus epidemic around the world, it is still uncontrolled. The economy has largely been shut down, enterprises and workers have lost their income, and feelings of unease have become more and more intense. People are timid, and people everywhere are now snapping up food reserves. Everyone anticipates that the ongoing lockdown measures will affect the agricultural product supply chain. In fact, many countries have restricted exports of agricultural products, and the agricultural futures market is already surging. The prices of wheat and rice futures have risen sharply, with no ranking",XiaoLao11,,
