,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
80,80,1.0,0.9093,"epidemic, city, full, day, year, go, closure, close, time, text","['model', 'pick', 'decoration', 'style', 'open', 'blender', 'learn', 'closure', 'city', 'pandemic', 'find', 'now', 'almost', 'forget', 'only', 'leave', 'little', 'bit', 'muscle', 'memory']"
81,81,1.0,0.7507,"epidemic, city, full, day, year, go, closure, close, time, text","['walk', 'nearby', 'see', 'see', 'lot', 'recently', 'discover', 'big', 'stomach', 'take', 'look', 'likely', 'little', 'female', 'cat', 'baby', 'one', 'meet', 'last', 'year', 'throw', 'very', 'thin', 'lucky', 'very', 'kind', 'aunt', 'downstairs', 'home', 'dog', 'epidemic', 'dog', 'epidemic', 'stray', 'community', 'suddenly', 'more', 'full', 'story']"
82,82,1.0,0.7949,"epidemic, city, full, day, year, go, closure, close, time, text","['remember', 'today', 'disgusting', 'interview', 'year', 'half', 'away', 'today', 'interview', 'interview', 'process', 'keep', 'empty', 'window', 'say', 'also', 'state', 'enterprise', 'social', 'recruitment', 'epidemic', 'end', 'get', 'exam', 'window', 'empty', 'so', 'long', 'always', 'say', 'impossible', 'shut', 'city', 'month', 'month', 'listen', 'tell', 'exam', 'format', 'tell', 'project', 'let', 'add', 'weekend', 'full', 'story']"
83,83,2.0,0.4988,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['group', 'list', 'state', 'enterprise', 'company', 'district', 'officially', 'yesterday', 'afternoon', 'end', 'last', 'year', 'go', 'full', 'time', 'trade', 'state', 'underwear', 'brand', 'year', 'period', 'experience', 'closure', 'nearly', 'personal', 'injury', 'bedridden', 'abduction', 'work', 'thank', 'support', 'underwear', 'management', 'team', 'long', 'time', 'state', 'enterprise', 'brand', 'transformation', 'long', 'establish', 'underwear', 'ancient', 'modern', 'time', 'carry', 'period', 'full', 'text']"
84,84,1.0,0.5734,"epidemic, city, full, day, year, go, closure, close, time, text","['birthday', 'last', 'year', 'catch', 'closure', 'city', 'tell', 'make', 'new', 'year', 'so', 'time', 'drink', 'day', 'row', 'dizzy', 'drunk', 'day', 'receive', 'countless', 'red', 'road', 'just', 'send', 'cake', 'fun', 'drink', 'fun']"
85,85,1.0,0.9794,"epidemic, city, full, day, year, go, closure, close, time, text","['visit', 'museum', 'last', 'year', 'news', 'as_result', 'various', 'residential', 'close', 'second', 'half', 'year', 'travel', 'come', 'standstill', 'then', 'food', 'video', 'station', 'tour', 'also', 'pandemic', 'finally', 'wait', 'weather', 'calm', 'go', 'peace', 'mind', 'principle', 'proximity', 'food', 'perfect', 'cultural', 'monument', 'next', 'full', 'text']"
86,86,1.0,0.4439,"epidemic, city, full, day, year, go, closure, close, time, text",['每日核酸阳性人以上']
87,87,1.0,0.4524,"epidemic, city, full, day, year, go, closure, close, time, text","['每日核酸阳性人以上', 'terrible', 'epidemic']"
88,88,1.0,0.9296,"epidemic, city, full, day, year, go, closure, close, time, text","['go', 'watch', 'buy', 'good', 'ticket', 'summer', 'vacation', 'epidemic', 'suddenly', 'close', 'city', 'buy', 'see', 'galaxy', 'as_result', 'school', 'suddenly', 'decide', 'record', 'program', 'end', 'military', 'training', 'now', 'minute', 'drive', 'away', 'test']"
89,89,1.0,0.8556,"epidemic, city, full, day, year, go, closure, close, time, text","['receive', 'birthday', 'many', 'thank', 'year', 'old', 'also', 'very', 'pandemic', 'closure', 'city', 'again', 'leave', 'company', 'stay', 'then', 'own', 'business', 'sport', 'medium', 'tea', 'go', 'really', 'even', 'little', 'bit', 'more', 'just', 'guy', 'goose', 'duck', 'kill', 'studio', 'get', 'know', 'exclusive', 'skin', 'full', 'story']"
90,90,1.0,0.9469,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'very', 'serious', 'time', 'city', 'close', 'time', 'write', 'story', 'time', 'really', 'love', 'story']"
91,91,1.0,0.7011,"epidemic, city, full, day, year, go, closure, close, time, text","['speak', 'breakfast', 'today', 'feel', 'milk', 'flavor', 'too', 'strong', 'throw', 'drink', 'then', 'haven', 'try', 'again', 'pregnancy', 'also', 'closure', 'city', 'epidemic', 'run', 'pure', 'milk', 'home', 'find', 'place', 'buy', 'stop', 'follow', 'trend', 'decide', 'stock', 'quite', 'bit', 'milk', 'home', 'slowly', 'fall', 'love', 'think', 'milk', 'strong', 'milk', 'flavor', 'really', 'fragrant', 'really', 'fragrant', 'full', 'story']"
92,92,1.0,0.5532,"epidemic, city, full, day, year, go, closure, close, time, text","['look', 'today', 'discover', 'record', 'condition', 'hair', 'transplant', 'so', 'suddenly', 'record', 'process', 'place', 'morning', 'fact', 'conservatively', 'now', 'technique', 'then', 'go', 'there', 'once', 'while', 'distance', 'bit', 'far', 'closure', 'city', 'suddenly', 'want', 'hair', 'transplant', 'solve', 'morning', 'test', 'blood', 'draw', 'over', 'choose', 'shave', 'hair', 'time', 'full', 'story']"
93,93,1.0,0.5724,"epidemic, city, full, day, year, go, closure, close, time, text","['people', 'really', 'love', 'follow', 'trend', 'brain', 'travel', 'southeast', 'only', 'day', 'closure', 'last', 'outbreak', 'epidemic', 'whole', 'place', 'unsafe', 'whole', 'place', 'unsafe', 'last', 'time', 'go', 'jewelry', 'store', 'boss', 'sister', 'also', 'study', 'also', 'say', 'very', 'nice', 'comfortable', 'still', 'go', 'know', 'safe', 'want', 'go', 'know', 'safe', 'full', 'story']"
94,94,1.0,0.9822,"epidemic, city, full, day, year, go, closure, close, time, text","['always', 'think', 'fate', 'amazing', 'time', 'last', 'year', 'think', 'go', 'job', 'resume', 'house', 'job', 'as_result', 'come', 'closure', 'city', 'pandemic', 'really', 'strong', 'idea', 'beginning', 'work', 'all', 'very', 'nice', 'also', 'meet', 'more', 'interesting', 'people', 'feel', 'thing', 'amazing', 'go', 'able', 'meet', 'person', 'chat', 'today', 'life', 'full', 'story']"
95,95,1.0,0.4921,"epidemic, city, full, day, year, go, closure, close, time, text","['so', 'tired', 'closure', 'city', 'epidemic', 'feel', 'inexplicably', 'anxious', 'time', 'encounter', 'major', 'event', 'whole', 'strain', 'sleep', 'night', 'eat', 'enough', 'get', 'rid', 'problem']"
96,96,2.0,0.5245,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['epidemic', 'order', 'prevention', 'control', 'responsibility', 'look', 'back', 'past', 'day', 'fight', 'epidemic', 'easy', 'see', 'game', 'chess', 'show', 'strong', 'hard', 'work', 'effort', 'hard', 'work', 'hard', 'work', 'effort', 'action', 'response', 'epidemic', 'various', 'first', 'level', 'need', 'city', 'passenger', 'transport', 'enough', 'medical', 'staff', 'full', 'text']"
97,97,1.0,0.8753,"epidemic, city, full, day, year, go, closure, close, time, text","['say', 'same', 'time', 'think', 'necessary', 'think', 'let', 'record', 'feel', 'period', 'time', 'just', 'case', 'next', 'time', 'face', 'frustration', 'life', 'take', 'look', 'persuade', 'able', 'persevere', 'compromise', 'again', 'choose', 'stay', 'inevitably', 'pay', 'lot', 'force', 'give', 'birth', 'square_cabin', 'epidemic', 'closure', 'stay', 'here', 'run', 'around', 'buy', 'home', 'full', 'text']"
98,98,1.0,0.7913,"epidemic, city, full, day, year, go, closure, close, time, text","['few', 'day', 'ago', 'get', 'huge', 'nail', 'car', 'only', 'get', 'half', 'in', 'familiar', 'tire', 'make', 'inaccessible', 'haven', 'able', 'afraid', 'win', 'work', 'today', 'go', 'store', 'leave', 'right', 'find', 'big', 'nail', 'say', 'run', 'tire', 'effect', 'second', 'time', 'first', 'epidemic', 'get', 'big', 'nail', 'front', 'closure', 'city', 'shut', 'too', 'late', 'afraid', 'baby', 'get', 'full', 'story']"
99,99,1.0,0.9705,"epidemic, city, full, day, year, go, closure, close, time, text","['very', 'anxious', 'while', 'in', 'pandemic', 'close', 'just', 'let', 'go', 'pandemic', 'bring', 'anxiety', 'give', 'hope', 'see', 'so', 'hope', 'conspiracy', 'anxious', 'end', 'outside', 'pillar', 'bewilder', 'full', 'story']"
100,100,1.0,0.4845,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'history', 'covid', 'epidemic', 'spread', 'community', 'huge', 'feast', 'unknown', 'pneumonia', 'discover', 'warning', 'th', 'close', 'early', 'morning', 'day', 'outbreak', 'epidemic', 'health', 'department', 'community', 'boldly', 'family', 'support', 'relevant', 'more', 'fill', 'party', 'full', 'text']"
101,101,1.0,0.7045,"epidemic, city, full, day, year, go, closure, close, time, text","['also', 'miss', 'grandpa', 'back', 'forth', 'grandpa', 'grandma', 'big', 'face', 'grandpa', 'drive', 'tricycle', 'bring', 'grandma', 'grandpa', 'house', 'give', 'birthday', 'forward', 'grow', 'year', 'never', 'think', 'birthday', 'grandpa', 'grandpa', 'good', 'health', 'first', 'place', 'closure', 'city', 'pandemic', 'able', 'survive', 'year', 'block', 'now', 'completely', 'before', 'joke', 'grandpa', 'full', 'story']"
102,102,1.0,0.5797,"epidemic, city, full, day, year, go, closure, close, time, text","['reading', 'plague', 'camus', 'probably', 'due', 'version', 'hard', 'get', 'point', 'read', 'chance', 'switch', 'house', 'refresh', 'again', 'novel', 'group', 'pandemic', 'story', 'doctor', 'lambert', 'closure', 'city', 'pandemic', 'plague', 'finally', 'end', 'city', 'people', 'long', 'time', 'meet', 'again', 'full', 'text']"
103,103,1.0,0.8934,"epidemic, city, full, day, year, go, closure, close, time, text","['record', 'mother', 'cemetery', 'sacrifice', 'grandma', 'grandma', 'last', 'year', 'also', 'almost', 'middle', 'end', 'epidemic', 'city', 'close', 'need', 'check', 'health', 'code', 'check', 'acid', 'only', 'few', 'day', 'visit', 'time', 'open', 'closure', 'city', 'month', 'as', 'soon', 'go', 'today', 'obviously', 'bustle', 'think', 'even', 'more', 'lively', 'see', 'grandma', 'grandpa', 'also', 'come', 'early', 'new', 'flower', 'sweep', 'altar', 'bloom', 'garden', 'rare', 'full', 'text']"
104,104,1.0,0.905,"epidemic, city, full, day, year, go, closure, close, time, text","['life', 'continue', 'pandemic', 'human', 'life', 'continue', 'pandemic', 'spring', 'sweep', 'through', 'close', 'people', 'writer', 'work', 'instinctively', 'record', 'closure', 'city', 'however', 'many', 'collect', 'past', 'ordinary', 'little', 'people', 'clearly', 'link', 'together', 'point', 'suddenly', 'know', 'full', 'story']"
105,105,1.0,0.9374,"epidemic, city, full, day, year, go, closure, close, time, text","['say', 'post', 'picture', 'go', 'before', 'think', 'very', 'interesting', 'time', 'later', 'account', 'add', 'back', 'actually', 'think', 'abrupt', 'outrageous', 'talk', 'suddenly', 'outrageously', 'start', 'closure', 'city', 'last', 'year', 'now', 'be', 'talk', 'little', 'half', 'year', 'meet', 'few', 'time', 'come', 'city', 'go', 'city', 'china', 'high_speed', 'rail', 'only', 'hour', 'away', 'full', 'text']"
106,106,1.0,0.8414,"epidemic, city, full, day, year, go, closure, close, time, text","['sleepless', 'night', 'suddenly', 'think', 'then', 'memory', 'find', 'title', 'song', 'finally', 'come', 'song', 'clearly', 'remember', 'first', 'time', 'background', 'music', 'end', 'chamber', 'music', 'festival', 'closure', 'city', 'beginning', 'epidemic', 'end', 'reunion', 'sense', 'still', 'remember', 'feel', 'time', 'long', 'time', 'dimension', 'unable', 'overcome', 'novel', 'world', 'still', 'fall', 'apart', 'full', 'text']"
107,107,1.0,0.7122,"epidemic, city, full, day, year, go, closure, close, time, text","['unwittingly', 'song', 'again', 'instantly', 'wet', 'epidemic', 'bad', 'debt', 'come', 'just', 'closure', 'city', 'end', 'see', 'people', 'street', 'never', 'experience', 'feeling', 'loneliness', 'desolation', 'life', 'course', 'very', 'painful', 'period', 'singe', 'suffer', 'song', 'heart', 'immensely', 'moment', 'cherish', 'future', 'even', 'more', 'full', 'story']"
108,108,1.0,0.6404,"epidemic, city, full, day, year, go, closure, close, time, text",[]
109,109,1.0,0.5334,"epidemic, city, full, day, year, go, closure, close, time, text","['once', 'again', 'be', 'almost', 'blockade', 'epidemic', 'heroic', 'city', 'former', 'vitality', 'disaster', 'pain', 'now', 'see', 'unexpected', 'strength', 'city', 'recovery', 'however', 'earth', 'really', 'well', 'epidemic', 'overcome', 'pandemic', 'overcome', 'heart', 'overcome', 'mental', 'prevent', 'move', 'forward', 'only', 'say', 'easy', 'thief', 'break', 'mountain', 'thief', 'broken', 'heart', 'full', 'story']"
110,110,1.0,0.7217,"epidemic, city, full, day, year, go, closure, close, time, text","['last', 'year', 'epidemic', 'close', 'today', 'grandma', 'leave', 'today', 'year', 'time', 'so', 'fast', 'blink', 'eye', 'people', 'wrong', 'so', 'live', 'good', 'life', 'always', 'happy', 'always', 'sincere', 'reunion', 'rabbit']"
111,111,1.0,0.9804,"epidemic, city, full, day, year, go, closure, close, time, text","['just', 'think', 'back', 'mood', 'feel', 'epidemic', 'first', 'find', 'hardly', 'recall', 'sudden', 'end', 'epidemic', 'come', 'end', 'just', 'make', 'forget', 'collapse', 'pain', 'past', 'right', 'now', 'imagine', 'live', 'mask', 'day', 'go', 'casually', 'city', 'month', 'unable', 'grab', 'food', 'home', 'like', 'captivity', 'full', 'text']"
112,112,1.0,0.9363,"epidemic, city, full, day, year, go, closure, close, time, text","['city', 'close', 'last', 'year', 'sit', 'balcony', 'day', 'watch', 'world', 'outside', 'anxiety', 'point', 'scratch', 'head', 'certainly', 'epidemic', 'so', 'quickly', 'time', 'year', 'go', 'work', 'day', 'ago', 'see', 'small', 'leave', 'acid', 'booth', 'company', 'think', 'quite', 'unreal']"
113,113,1.0,0.9829,"epidemic, city, full, day, year, go, closure, close, time, text","['meaning', 'work', 'make', 'money', 'time', 'last', 'year', 'city', 'close', 'time', 'time', 'work', 'live', 'money', 'job', 'time', 'year', 'quit', 'however', 'second', 'half', 'last', 'year', 'still', 'quite', 'high', 'small', 'city', 'bit', 'pocket', 'problem', 'end', 'year', 'much', 'spending', 'so', 'very', 'good', 'mentality', 'anxiety', 'time', 'last', 'year', 'so', 'good', 'money']"
114,114,1.0,0.9014,"epidemic, city, full, day, year, go, closure, close, time, text","['closure', 'city', 'pandemic', 'take', 'desire', 'express']"
115,115,1.0,0.7945,"epidemic, city, full, day, year, go, closure, close, time, text","['nostalgic', 'spring_festival', 'base', 'camp', 'base', 'camp', 'outbreak', 'epidemic', 'closure', 'city', 'snowy', 'mountain', 'feast', 'tour', 'almost', 'return', 'home', 'epidemic']"
116,116,1.0,0.6662,"epidemic, city, full, day, year, go, closure, close, time, text","['also', 'know', 'kind', 'trouble', 'do', 'serious', 'close', 'understand', 'bah', 'don', 'raise', 'child', 'throw', 'away', 'family', 'keep', 'let', 'get', 'dog']"
117,117,1.0,0.6178,"epidemic, city, full, day, year, go, closure, close, time, text","['notebook', 'shopping', 'kept', 'closure', 'city', 'epidemic', 'like', 'record', 'people', 'spirit']"
118,118,1.0,0.8867,"epidemic, city, full, day, year, go, closure, close, time, text","['wonderful', 'weekend', 'go', 'nearby', 'park', 'see', 'peach', 'fragrance', 'peach', 'full', 'bloom', 'very', 'refreshing', 'good', 'show', 'good', 'park', 'city', 'next', 'month', 'tulip', 'exhibition', 'highlight', 'last', 'year', 'park', 'cover', 'all', 'reach', 'peak', 'flower', 'recent', 'however', 'city', 'close', 'epidemic', 'last', 'year', 'many', 'beautiful', 'scenery', 'city', 'bind', 'year', 'beautiful', 'scenery']"
119,119,1.0,0.9804,"epidemic, city, full, day, year, go, closure, close, time, text","['携程全球旅行划算节', 'really', 'cherry', 'haven', 'time', 'go', 'go', 'since', 'pandemic', 'as_result', 'epidemic', 'come', 'completely', 'close', 'later', 'second', 'year', 'third', 'year', 'epidemic', 'let', 'go', 'bit', 'set', 'year', 'come', 'fruition', 'various', 'travel', 'goal', 'beginning', 'year', 'still', 'go', 'still', 'very', 'busy', 'know', 'full', 'text']"
120,120,1.0,0.6529,"epidemic, city, full, day, year, go, closure, close, time, text","['know', 'real', 'epidemic', 'fake', 'epidemic', 'anyway', 'more', 'vaccine', 'give', 'time', 'time', 'again', 'closure', 'city', 'prove', 'use', 'yet', 'people', 'still', 'get', 'purpose', 'side', 'effect', 'acid', 'test', 'time', 'apart', 'meaningful', 'other', 'treasury', 'empty', 'people', 'empty', 'heart', 'reverse']"
121,121,1.0,0.5129,"epidemic, city, full, day, year, go, closure, close, time, text","['now', 'really', 'insane', 'figure', 'mainly', 'possibility', 'financial', 'crisis', 'come', 'soon', 'figure', 'robot', 'directly', 'say', 'let', 'close', 'city', 'soon', 'click', 'account', 'take', 'look', 'follower', 'post', 'sure', 'robot', 'probably', 'trigger', 'mechanism', 'word', 'epidemic', 'time', 'else', 'response', 'pandemic']"
122,122,1.0,0.9124,"epidemic, city, full, day, year, go, closure, close, time, text","['paint', 'today', 'close', 'outbreak', 'tote', 'bag', 'paper']"
123,123,1.0,0.8456,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'day', 'haven', 'do', 'work', 'minute', 'however', 'even_though', 'physical', 'strength', 'very', 'relaxed', 'mind', 'easy', 'watch', 'other', 'people', 'piano', 'day', 'whole', 'person', 'so', 'jealous', 'face', 'turn', 'dark', 'speak', 'epidemic', 'first', 'dad', 'make', 'buy', 'piano', 'play', 'home', 'say', 'buy', 'buy', 'close', 'city', 'last', 'long', 'dad', 'again', 'follow', 'year', 'say', 'people', 'buy', 'piano', 'even', 'less', 'go', 'dad', 'again', 'third', 'year', 'say', 'full', 'text']"
